start_time,end_time,duration,class,frequency
01:31:40,01:31:45,00:00:05,5 Class 6 coding in VSC,
01:31:45,01:32:31,00:00:46,idle,
01:32:31,01:32:36,00:00:05,2 Class 3 using github,
01:32:36,01:32:41,00:00:05,5 Class 6 coding in VSC,
01:32:41,01:32:42,00:00:01,idle,
01:32:43,01:32:48,00:00:05,5 Class 6 coding in VSC,
01:32:48,01:33:11,00:00:23,idle,
01:33:15,01:33:19,00:00:04,5 Class 6 coding in VSC,
01:33:20,01:33:25,00:00:05,5 Class 6 coding in VSC,
01:33:25,01:33:33,00:00:08,idle,
01:33:33,01:33:38,00:00:05,5 Class 6 coding in VSC,
01:33:38,01:34:41,00:01:03,idle,
01:34:43,01:34:46,00:00:03,5 Class 6 coding in VSC,
01:34:47,01:34:52,00:00:05,5 Class 6 coding in VSC,
01:34:52,01:35:16,00:00:24,idle,
01:35:16,01:35:21,00:00:05,9 Class 10 other,
01:35:21,01:35:24,00:00:02,idle,
01:35:25,01:35:30,00:00:05,9 Class 10 other,
01:35:30,01:35:34,00:00:03,idle,
01:35:34,01:35:37,00:00:02,9 Class 10 other,
01:35:37,01:35:42,00:00:05,5 Class 6 coding in VSC,
01:35:42,01:36:27,00:00:45,idle,
01:36:28,01:36:33,00:00:05,5 Class 6 coding in VSC,
01:36:33,01:36:44,00:00:11,idle,
01:36:46,01:36:51,00:00:05,5 Class 6 coding in VSC,
01:36:51,01:37:09,00:00:17,idle,
01:37:10,01:37:14,00:00:04,9 Class 10 other,
01:37:14,01:37:18,00:00:04,0 Class 1 browsing the web,
01:37:18,01:37:23,00:00:05,9 Class 10 other,
01:37:23,01:38:01,00:00:37,idle,
01:38:06,01:38:11,00:00:05,2 Class 3 using github,
01:38:11,01:38:13,00:00:02,idle,
01:38:13,01:38:18,00:00:05,2 Class 3 using github,
01:38:18,01:38:33,00:00:14,idle,
01:38:33,01:38:37,00:00:03,2 Class 3 using github,
01:38:37,01:38:41,00:00:04,0 Class 1 browsing the web,
01:38:41,01:38:43,00:00:02,2 Class 3 using github,
01:38:46,01:38:48,00:00:02,2 Class 3 using github,
01:38:52,01:38:57,00:00:05,2 Class 3 using github,
01:38:57,01:39:29,00:00:32,idle,
01:39:29,01:39:32,00:00:03,0 Class 1 browsing the web,
01:39:32,01:39:34,00:00:02,2 Class 3 using github,
01:39:35,01:39:40,00:00:05,2 Class 3 using github,
01:39:40,01:39:43,00:00:03,idle,
01:39:43,01:39:47,00:00:04,0 Class 1 browsing the web,
01:39:50,01:39:53,00:00:03,0 Class 1 browsing the web,
01:39:53,01:39:55,00:00:02,2 Class 3 using github,
01:39:55,01:40:00,00:00:05,9 Class 10 other,
01:40:00,01:40:04,00:00:04,idle,
01:40:04,01:40:09,00:00:05,5 Class 6 coding in VSC,
01:40:09,01:40:12,00:00:02,idle,
01:40:13,01:40:16,00:00:03,5 Class 6 coding in VSC,
01:40:16,01:40:18,00:00:02,9 Class 10 other,
01:40:18,01:40:20,00:00:02,5 Class 6 coding in VSC,
01:40:22,01:40:25,00:00:02,3 Class 4 cmd command,
01:40:25,01:40:30,00:00:05,5 Class 6 coding in VSC,
01:40:30,01:40:36,00:00:06,idle,
01:40:36,01:40:41,00:00:05,5 Class 6 coding in VSC,
01:40:41,01:41:43,00:01:02,idle,
01:41:44,01:41:49,00:00:05,5 Class 6 coding in VSC,
01:41:49,01:41:50,00:00:01,idle,
01:41:51,01:41:56,00:00:05,5 Class 6 coding in VSC,
01:41:56,01:42:12,00:00:15,idle,
01:42:12,01:42:17,00:00:05,5 Class 6 coding in VSC,
01:42:17,01:42:22,00:00:04,idle,
01:42:23,01:42:28,00:00:05,5 Class 6 coding in VSC,
01:42:28,01:42:44,00:00:16,idle,
01:42:49,01:42:54,00:00:05,5 Class 6 coding in VSC,
01:42:54,01:43:02,00:00:08,idle,
01:43:03,01:43:07,00:00:03,9 Class 10 other,
01:43:07,01:43:11,00:00:04,5 Class 6 coding in VSC,
01:43:13,01:43:16,00:00:03,5 Class 6 coding in VSC,
01:43:18,01:43:22,00:00:04,5 Class 6 coding in VSC,
01:43:23,01:43:28,00:00:05,5 Class 6 coding in VSC,
01:43:28,01:43:29,00:00:01,idle,
01:43:29,01:43:31,00:00:02,5 Class 6 coding in VSC,
01:43:32,01:43:35,00:00:03,5 Class 6 coding in VSC,
01:43:37,01:43:39,00:00:02,5 Class 6 coding in VSC,
01:43:40,01:43:45,00:00:05,5 Class 6 coding in VSC,
01:43:45,01:43:46,00:00:01,idle,
01:43:48,01:43:51,00:00:03,5 Class 6 coding in VSC,
01:43:55,01:43:58,00:00:03,0 Class 1 browsing the web,
01:44:00,01:44:05,00:00:05,9 Class 10 other,
01:44:05,01:44:10,00:00:05,idle,
01:44:10,01:44:14,00:00:04,5 Class 6 coding in VSC,
01:44:14,01:44:19,00:00:05,9 Class 10 other,
01:44:19,01:44:25,00:00:05,idle,
01:44:25,01:44:30,00:00:05,9 Class 10 other,
01:44:30,01:44:40,00:00:09,idle,
01:44:41,01:44:46,00:00:05,9 Class 10 other,
01:44:46,01:44:48,00:00:02,idle,
01:44:49,01:44:52,00:00:02,4 Class 5 editing docs,
01:44:52,01:44:57,00:00:05,9 Class 10 other,
01:44:57,01:45:02,00:00:05,idle,
01:45:02,01:45:07,00:00:05,0 Class 1 browsing the web,
01:45:07,01:45:09,00:00:02,idle,
01:45:10,01:45:12,00:00:02,0 Class 1 browsing the web,
01:45:12,01:45:17,00:00:05,9 Class 10 other,
01:45:17,01:45:32,00:00:15,idle,
01:45:33,01:45:37,00:00:03,0 Class 1 browsing the web,
01:45:37,01:45:41,00:00:04,9 Class 10 other,
01:45:42,01:45:47,00:00:05,9 Class 10 other,
01:45:47,01:45:48,00:00:01,idle,
01:45:49,01:45:54,00:00:05,0 Class 1 browsing the web,
01:45:54,01:45:59,00:00:04,idle,
01:45:59,01:46:04,00:00:05,9 Class 10 other,
01:46:04,01:47:33,00:01:28,idle,
01:47:33,01:47:38,00:00:05,2 Class 3 using github,
