start_time,end_time,duration,class,frequency
02:08:22,02:08:27,00:00:05,5 Class 6 coding in VSC,
02:08:27,02:08:34,00:00:06,idle,
02:08:34,02:08:36,00:00:02,0 Class 1 browsing the web,
02:08:41,02:08:46,00:00:05,0 Class 1 browsing the web,
02:08:47,02:08:49,00:00:02,0 Class 1 browsing the web,
02:08:50,02:08:55,00:00:05,5 Class 6 coding in VSC,
02:08:55,02:09:01,00:00:05,idle,
02:09:03,02:09:08,00:00:05,9 Class 10 other,
02:09:09,02:09:14,00:00:05,6 Class 7 watching YT,
02:09:14,02:09:19,00:00:04,idle,
02:09:19,02:09:24,00:00:05,11 Class 12 socials,
02:09:25,02:09:30,00:00:05,0 Class 1 browsing the web,
02:09:30,02:10:09,00:00:38,idle,
02:10:09,02:10:14,00:00:05,5 Class 6 coding in VSC,
02:10:14,02:11:03,00:00:49,idle,
02:11:03,02:11:07,00:00:04,9 Class 10 other,
02:11:07,02:11:12,00:00:05,5 Class 6 coding in VSC,
02:11:12,02:11:13,00:00:01,idle,
02:11:13,02:11:18,00:00:04,9 Class 10 other,
02:11:18,02:11:23,00:00:05,5 Class 6 coding in VSC,
02:11:23,02:12:46,00:01:23,idle,
02:12:48,02:12:53,00:00:05,5 Class 6 coding in VSC,
02:12:53,02:13:47,00:00:54,idle,
02:13:50,02:13:55,00:00:05,9 Class 10 other,
02:13:55,02:14:00,00:00:05,idle,
02:14:01,02:14:05,00:00:04,9 Class 10 other,
02:14:05,02:14:10,00:00:05,5 Class 6 coding in VSC,
02:14:10,02:14:15,00:00:05,idle,
02:14:17,02:14:20,00:00:03,5 Class 6 coding in VSC,
02:14:20,02:14:25,00:00:05,0 Class 1 browsing the web,
02:14:25,02:16:03,00:01:38,idle,
02:16:03,02:16:08,00:00:05,5 Class 6 coding in VSC,
02:16:08,02:16:09,00:00:01,idle,
02:16:09,02:16:14,00:00:05,0 Class 1 browsing the web,
02:16:14,02:18:14,00:02:00,idle,
02:18:14,02:18:19,00:00:05,9 Class 10 other,
02:18:19,02:18:27,00:00:08,idle,
02:18:31,02:18:36,00:00:05,4 Class 5 editing docs,
02:18:36,02:18:40,00:00:04,idle,
02:18:42,02:18:47,00:00:05,5 Class 6 coding in VSC,
02:18:47,02:18:53,00:00:06,idle,
02:18:53,02:18:55,00:00:02,6 Class 7 watching YT,
02:18:57,02:19:01,00:00:03,4 Class 5 editing docs,
02:19:01,02:19:04,00:00:02,4 Class 5 editing docs,
02:19:05,02:19:07,00:00:02,4 Class 5 editing docs,
02:19:07,02:19:12,00:00:05,0 Class 1 browsing the web,
02:19:12,02:20:05,00:00:53,idle,
02:20:07,02:20:11,00:00:04,4 Class 5 editing docs,
02:20:12,02:20:14,00:00:02,4 Class 5 editing docs,
02:20:14,02:20:16,00:00:02,5 Class 6 coding in VSC,
02:20:16,02:20:18,00:00:02,0 Class 1 browsing the web,
02:20:18,02:20:21,00:00:02,5 Class 6 coding in VSC,
02:20:21,02:20:26,00:00:05,0 Class 1 browsing the web,
02:20:26,02:21:20,00:00:54,idle,
02:21:21,02:21:24,00:00:03,8 Class 9 preview output,
02:21:24,02:21:29,00:00:05,0 Class 1 browsing the web,
02:21:29,02:23:47,00:02:17,idle,
02:23:48,02:23:53,00:00:05,0 Class 1 browsing the web,
02:23:53,02:27:08,00:03:15,idle,
02:27:09,02:27:14,00:00:05,0 Class 1 browsing the web,
02:27:14,02:27:20,00:00:06,idle,
02:27:21,02:27:26,00:00:05,0 Class 1 browsing the web,
02:27:26,02:27:40,00:00:14,idle,
02:27:45,02:27:47,00:00:02,4 Class 5 editing docs,
02:27:48,02:27:53,00:00:05,0 Class 1 browsing the web,
02:27:53,02:28:16,00:00:23,idle,
02:28:17,02:28:22,00:00:05,0 Class 1 browsing the web,
02:28:22,02:28:34,00:00:11,idle,
02:28:34,02:28:39,00:00:05,0 Class 1 browsing the web,
02:28:39,02:28:40,00:00:01,idle,
02:28:41,02:28:46,00:00:05,0 Class 1 browsing the web,
02:28:46,02:29:31,00:00:45,idle,
02:29:32,02:29:34,00:00:02,0 Class 1 browsing the web,
02:29:38,02:29:43,00:00:05,0 Class 1 browsing the web,
02:29:43,02:29:49,00:00:06,idle,
02:29:50,02:29:55,00:00:05,0 Class 1 browsing the web,
02:29:55,02:29:59,00:00:03,idle,
02:30:00,02:30:05,00:00:05,9 Class 10 other,
02:30:05,02:30:08,00:00:03,idle,
02:30:11,02:30:13,00:00:02,9 Class 10 other,
02:30:13,02:30:18,00:00:05,0 Class 1 browsing the web,
02:30:18,02:30:32,00:00:14,idle,
02:30:32,02:30:35,00:00:03,0 Class 1 browsing the web,
02:30:37,02:30:42,00:00:05,0 Class 1 browsing the web,
02:30:42,02:31:31,00:00:49,idle,
02:31:31,02:31:36,00:00:05,9 Class 10 other,
02:31:36,02:32:03,00:00:27,idle,
02:32:03,02:32:08,00:00:05,0 Class 1 browsing the web,
02:32:08,02:32:09,00:00:01,idle,
02:32:12,02:32:17,00:00:05,0 Class 1 browsing the web,
02:32:17,02:32:19,00:00:02,idle,
02:32:20,02:32:24,00:00:04,0 Class 1 browsing the web,
02:32:29,02:32:34,00:00:05,0 Class 1 browsing the web,
02:32:34,02:32:39,00:00:05,idle,
02:32:40,02:32:45,00:00:05,0 Class 1 browsing the web,
02:32:45,02:32:50,00:00:05,idle,
02:32:52,02:32:57,00:00:05,9 Class 10 other,
02:32:57,02:33:00,00:00:02,idle,
02:33:01,02:33:06,00:00:05,0 Class 1 browsing the web,
02:33:06,02:33:55,00:00:49,idle,
02:33:57,02:34:01,00:00:04,9 Class 10 other,
02:34:01,02:34:07,00:00:05,0 Class 1 browsing the web,
02:34:07,02:34:11,00:00:04,0 Class 1 browsing the web,
02:34:12,02:34:17,00:00:05,0 Class 1 browsing the web,
02:34:17,02:34:26,00:00:08,idle,
02:34:28,02:34:33,00:00:05,9 Class 10 other,
02:34:33,02:34:38,00:00:05,idle,
02:34:39,02:34:44,00:00:05,9 Class 10 other,
02:34:44,02:34:46,00:00:02,idle,
02:34:47,02:34:51,00:00:04,9 Class 10 other,
02:34:51,02:34:55,00:00:03,0 Class 1 browsing the web,
02:34:55,02:34:58,00:00:03,9 Class 10 other,
02:34:58,02:35:03,00:00:05,0 Class 1 browsing the web,
02:35:03,02:35:04,00:00:01,idle,
02:35:04,02:35:06,00:00:02,9 Class 10 other,
02:35:06,02:35:11,00:00:05,0 Class 1 browsing the web,
02:35:11,02:35:13,00:00:01,idle,
02:35:14,02:35:19,00:00:05,0 Class 1 browsing the web,
02:35:19,02:36:20,00:01:01,idle,
02:36:20,02:36:25,00:00:05,9 Class 10 other,
02:36:25,02:36:26,00:00:01,idle,
02:36:26,02:36:31,00:00:05,0 Class 1 browsing the web,
02:36:31,02:36:35,00:00:03,idle,
02:36:35,02:36:40,00:00:05,9 Class 10 other,
02:36:40,02:36:59,00:00:19,idle,
02:37:00,02:37:05,00:00:05,9 Class 10 other,
02:37:05,02:37:08,00:00:03,idle,
02:37:13,02:37:18,00:00:05,0 Class 1 browsing the web,
02:37:18,02:37:23,00:00:04,idle,
02:37:23,02:37:26,00:00:03,9 Class 10 other,
02:37:28,02:37:33,00:00:05,0 Class 1 browsing the web,
02:37:33,02:37:37,00:00:04,idle,
02:37:41,02:37:46,00:00:05,0 Class 1 browsing the web,
02:37:46,02:37:55,00:00:09,idle,
02:37:55,02:38:00,00:00:05,9 Class 10 other,
02:38:00,02:38:13,00:00:13,idle,
02:38:16,02:38:21,00:00:05,0 Class 1 browsing the web,
02:38:21,02:38:23,00:00:02,9 Class 10 other,
02:38:23,02:38:28,00:00:05,0 Class 1 browsing the web,
02:38:28,02:38:54,00:00:25,idle,
02:38:54,02:38:57,00:00:03,9 Class 10 other,
02:38:57,02:39:02,00:00:05,0 Class 1 browsing the web,
02:39:02,02:39:10,00:00:08,idle,
02:39:10,02:39:15,00:00:05,9 Class 10 other,
02:39:15,02:40:16,00:01:00,idle,
02:40:17,02:40:19,00:00:02,9 Class 10 other,
02:40:21,02:40:26,00:00:05,9 Class 10 other,
02:40:26,02:40:28,00:00:02,idle,
02:40:30,02:40:34,00:00:03,9 Class 10 other,
02:40:34,02:40:39,00:00:05,0 Class 1 browsing the web,
02:40:39,02:40:47,00:00:08,idle,
02:40:47,02:40:52,00:00:05,9 Class 10 other,
02:40:52,02:41:00,00:00:08,idle,
02:41:00,02:41:05,00:00:05,0 Class 1 browsing the web,
02:41:05,02:41:15,00:00:10,idle,
02:41:15,02:41:17,00:00:02,0 Class 1 browsing the web,
