start_time,end_time,duration,class,frequency
02:03:08,02:03:13,00:00:05,1 Class 2 reading technical documentation,
02:03:13,02:03:17,00:00:04,9 Class 10 other,
02:03:18,02:03:21,00:00:03,9 Class 10 other,
02:03:23,02:03:27,00:00:04,9 Class 10 other,
02:03:28,02:03:33,00:00:05,1 Class 2 reading technical documentation,
02:03:33,02:03:37,00:00:04,9 Class 10 other,
02:03:38,02:03:43,00:00:05,1 Class 2 reading technical documentation,
02:03:43,02:03:47,00:00:04,9 Class 10 other,
02:03:48,02:03:53,00:00:05,1 Class 2 reading technical documentation,
02:03:53,02:03:57,00:00:04,9 Class 10 other,
02:03:57,02:04:02,00:00:05,1 Class 2 reading technical documentation,
02:04:02,02:04:03,00:00:01,idle,
02:04:03,02:04:07,00:00:04,9 Class 10 other,
02:04:07,02:04:12,00:00:05,1 Class 2 reading technical documentation,
02:04:12,02:04:13,00:00:01,idle,
02:04:13,02:04:17,00:00:04,9 Class 10 other,
02:04:17,02:04:22,00:00:05,1 Class 2 reading technical documentation,
02:04:22,02:04:23,00:00:01,idle,
02:04:23,02:04:27,00:00:04,9 Class 10 other,
02:04:27,02:04:32,00:00:05,1 Class 2 reading technical documentation,
02:04:32,02:04:33,00:00:01,idle,
02:04:33,02:04:37,00:00:04,9 Class 10 other,
02:04:37,02:04:42,00:00:05,1 Class 2 reading technical documentation,
02:04:42,02:04:43,00:00:01,idle,
02:04:43,02:04:47,00:00:04,9 Class 10 other,
02:04:48,02:04:53,00:00:05,1 Class 2 reading technical documentation,
02:04:53,02:04:57,00:00:04,9 Class 10 other,
02:04:58,02:05:03,00:00:05,1 Class 2 reading technical documentation,
02:05:03,02:05:07,00:00:04,9 Class 10 other,
02:05:08,02:05:13,00:00:05,1 Class 2 reading technical documentation,
02:05:13,02:05:17,00:00:04,9 Class 10 other,
02:05:18,02:05:23,00:00:05,1 Class 2 reading technical documentation,
02:05:23,02:05:27,00:00:04,9 Class 10 other,
02:05:28,02:05:33,00:00:05,1 Class 2 reading technical documentation,
02:05:33,02:05:37,00:00:04,9 Class 10 other,
02:05:37,02:05:42,00:00:05,1 Class 2 reading technical documentation,
02:05:42,02:05:43,00:00:01,idle,
02:05:43,02:05:47,00:00:04,9 Class 10 other,
02:05:48,02:05:53,00:00:05,1 Class 2 reading technical documentation,
02:05:53,02:05:57,00:00:04,9 Class 10 other,
02:05:57,02:06:02,00:00:05,1 Class 2 reading technical documentation,
02:06:02,02:06:03,00:00:01,idle,
02:06:03,02:06:07,00:00:04,9 Class 10 other,
