start_time,end_time,duration,class,frequency
02:32:50,02:32:55,00:00:05,2 Class 3 using github,
02:32:55,02:33:01,00:00:06,idle,
02:33:01,02:33:06,00:00:05,0 Class 1 browsing the web,
02:33:06,02:33:59,00:00:53,idle,
02:34:01,02:34:03,00:00:02,3 Class 4 cmd command,
02:34:03,02:34:08,00:00:05,0 Class 1 browsing the web,
02:34:08,02:34:39,00:00:31,idle,
02:34:41,02:34:46,00:00:05,5 Class 6 coding in VSC,
02:34:46,02:34:48,00:00:02,idle,
02:34:48,02:34:53,00:00:05,0 Class 1 browsing the web,
02:34:53,02:35:09,00:00:16,idle,
02:35:09,02:35:12,00:00:03,4 Class 5 editing docs,
02:35:12,02:35:17,00:00:05,0 Class 1 browsing the web,
02:35:17,02:35:20,00:00:02,idle,
02:35:21,02:35:26,00:00:05,0 Class 1 browsing the web,
02:35:26,02:35:34,00:00:08,idle,
02:35:34,02:35:39,00:00:05,0 Class 1 browsing the web,
02:35:39,02:35:55,00:00:15,idle,
02:35:57,02:36:02,00:00:05,5 Class 6 coding in VSC,
02:36:02,02:36:36,00:00:34,idle,
02:36:36,02:36:41,00:00:05,0 Class 1 browsing the web,
02:36:41,02:36:56,00:00:14,idle,
02:36:57,02:36:59,00:00:02,2 Class 3 using github,
02:36:59,02:37:04,00:00:05,0 Class 1 browsing the web,
02:37:04,02:37:17,00:00:13,idle,
02:37:17,02:37:22,00:00:05,0 Class 1 browsing the web,
02:37:22,02:37:23,00:00:01,idle,
02:37:24,02:37:29,00:00:05,0 Class 1 browsing the web,
02:37:29,02:37:30,00:00:01,idle,
02:37:31,02:37:33,00:00:02,2 Class 3 using github,
02:37:33,02:37:36,00:00:03,0 Class 1 browsing the web,
02:37:39,02:37:41,00:00:02,0 Class 1 browsing the web,
02:37:41,02:37:45,00:00:04,1 Class 2 reading technical documentation,
02:37:47,02:37:50,00:00:03,9 Class 10 other,
02:37:51,02:37:56,00:00:05,9 Class 10 other,
02:37:56,02:38:03,00:00:07,idle,
02:38:03,02:38:07,00:00:03,2 Class 3 using github,
02:38:08,02:38:13,00:00:05,2 Class 3 using github,
02:38:13,02:38:18,00:00:05,idle,
02:38:19,02:38:24,00:00:05,0 Class 1 browsing the web,
02:38:24,02:38:26,00:00:02,2 Class 3 using github,
02:38:26,02:38:30,00:00:04,9 Class 10 other,
02:38:30,02:38:33,00:00:02,0 Class 1 browsing the web,
02:38:33,02:38:38,00:00:05,2 Class 3 using github,
02:38:38,02:38:40,00:00:02,idle,
02:38:40,02:38:44,00:00:03,5 Class 6 coding in VSC,
02:38:44,02:38:46,00:00:02,2 Class 3 using github,
02:38:46,02:38:50,00:00:03,2 Class 3 using github,
02:38:50,02:38:55,00:00:05,5 Class 6 coding in VSC,
02:38:55,02:38:57,00:00:02,idle,
02:38:59,02:39:01,00:00:02,5 Class 6 coding in VSC,
02:39:03,02:39:08,00:00:05,2 Class 3 using github,
02:39:08,02:39:12,00:00:04,idle,
02:39:13,02:39:18,00:00:05,5 Class 6 coding in VSC,
02:39:18,02:39:22,00:00:04,idle,
02:39:22,02:39:25,00:00:03,2 Class 3 using github,
02:39:26,02:39:31,00:00:05,5 Class 6 coding in VSC,
02:39:31,02:39:50,00:00:19,idle,
02:39:50,02:39:55,00:00:05,2 Class 3 using github,
02:39:55,02:39:57,00:00:02,idle,
02:39:57,02:40:02,00:00:04,9 Class 10 other,
02:40:03,02:40:08,00:00:05,0 Class 1 browsing the web,
02:40:08,02:40:21,00:00:12,idle,
02:40:21,02:40:23,00:00:02,5 Class 6 coding in VSC,
02:40:23,02:40:26,00:00:03,0 Class 1 browsing the web,
02:40:26,02:40:31,00:00:05,5 Class 6 coding in VSC,
02:40:31,02:40:33,00:00:02,0 Class 1 browsing the web,
02:40:33,02:40:38,00:00:05,5 Class 6 coding in VSC,
02:40:38,02:40:42,00:00:04,idle,
02:40:42,02:40:45,00:00:03,0 Class 1 browsing the web,
02:40:45,02:40:50,00:00:05,5 Class 6 coding in VSC,
02:40:50,02:41:02,00:00:11,idle,
02:41:02,02:41:04,00:00:02,0 Class 1 browsing the web,
02:41:04,02:41:06,00:00:02,5 Class 6 coding in VSC,
02:41:06,02:41:11,00:00:05,0 Class 1 browsing the web,
02:41:11,02:41:23,00:00:11,idle,
02:41:23,02:41:25,00:00:02,5 Class 6 coding in VSC,
02:41:25,02:41:29,00:00:04,0 Class 1 browsing the web,
02:41:29,02:41:34,00:00:05,5 Class 6 coding in VSC,
02:41:34,02:41:55,00:00:21,idle,
02:41:58,02:42:02,00:00:04,2 Class 3 using github,
02:42:02,02:42:04,00:00:02,5 Class 6 coding in VSC,
02:42:04,02:42:08,00:00:03,2 Class 3 using github,
02:42:08,02:42:11,00:00:03,0 Class 1 browsing the web,
02:42:11,02:42:14,00:00:03,5 Class 6 coding in VSC,
02:42:17,02:42:21,00:00:04,2 Class 3 using github,
02:42:23,02:42:26,00:00:03,2 Class 3 using github,
02:42:26,02:42:30,00:00:04,0 Class 1 browsing the web,
02:42:30,02:42:35,00:00:05,5 Class 6 coding in VSC,
02:42:35,02:47:05,00:04:30,idle,
02:47:07,02:47:09,00:00:02,0 Class 1 browsing the web,
02:47:10,02:47:15,00:00:05,9 Class 10 other,
02:47:15,02:47:47,00:00:32,idle,
02:47:48,02:47:53,00:00:05,9 Class 10 other,
02:47:53,02:47:55,00:00:02,idle,
02:47:55,02:47:57,00:00:02,5 Class 6 coding in VSC,
