start_time,end_time,duration,class,frequency
02:16:40,02:16:43,00:00:02,9 Class 10 other,
02:16:43,02:16:47,00:00:04,0 Class 1 browsing the web,
02:16:48,02:16:51,00:00:03,9 Class 10 other,
02:16:51,02:16:56,00:00:05,0 Class 1 browsing the web,
02:16:56,02:17:03,00:00:06,idle,
02:17:03,02:17:06,00:00:02,9 Class 10 other,
02:17:06,02:17:11,00:00:05,0 Class 1 browsing the web,
02:17:11,02:17:14,00:00:03,idle,
02:17:14,02:17:18,00:00:03,9 Class 10 other,
02:17:18,02:17:23,00:00:05,0 Class 1 browsing the web,
02:17:23,02:17:26,00:00:03,9 Class 10 other,
02:17:26,02:17:31,00:00:05,0 Class 1 browsing the web,
02:17:31,02:17:33,00:00:01,idle,
02:17:34,02:17:39,00:00:05,2 Class 3 using github,
02:17:39,02:18:57,00:01:18,idle,
02:18:59,02:19:04,00:00:05,0 Class 1 browsing the web,
02:19:04,02:19:08,00:00:04,idle,
02:19:08,02:19:10,00:00:02,11 Class 12 socials,
02:19:12,02:19:15,00:00:03,11 Class 12 socials,
02:19:16,02:19:21,00:00:05,0 Class 1 browsing the web,
02:19:21,02:19:42,00:00:20,idle,
02:19:42,02:19:46,00:00:04,0 Class 1 browsing the web,
02:19:48,02:19:52,00:00:03,12 Class 13 split window,
02:19:53,02:19:57,00:00:04,12 Class 13 split window,
02:19:58,02:20:03,00:00:05,12 Class 13 split window,
02:20:03,02:20:14,00:00:11,idle,
02:20:14,02:20:19,00:00:05,12 Class 13 split window,
02:20:19,02:20:20,00:00:01,idle,
02:20:20,02:20:22,00:00:02,0 Class 1 browsing the web,
02:20:22,02:20:26,00:00:04,12 Class 13 split window,
02:20:26,02:20:31,00:00:05,0 Class 1 browsing the web,
02:20:31,02:36:50,00:16:18,idle,
02:36:50,02:36:55,00:00:05,3 Class 4 cmd command,
02:36:55,02:36:56,00:00:01,idle,
02:36:56,02:37:01,00:00:05,0 Class 1 browsing the web,
02:37:01,02:37:50,00:00:49,idle,
02:37:53,02:37:58,00:00:05,0 Class 1 browsing the web,
02:37:58,02:38:10,00:00:12,idle,
02:38:10,02:38:13,00:00:03,3 Class 4 cmd command,
02:38:14,02:38:19,00:00:05,3 Class 4 cmd command,
02:38:19,02:38:26,00:00:07,idle,
02:38:26,02:38:31,00:00:05,0 Class 1 browsing the web,
02:38:31,02:40:12,00:01:41,idle,
02:40:12,02:40:17,00:00:05,4 Class 5 editing docs,
02:40:17,02:40:43,00:00:26,idle,
02:40:43,02:40:49,00:00:05,3 Class 4 cmd command,
02:40:49,02:40:54,00:00:05,4 Class 5 editing docs,
02:40:54,02:48:38,00:07:44,idle,
02:48:38,02:48:43,00:00:05,0 Class 1 browsing the web,
02:48:43,02:49:18,00:00:35,idle,
02:49:23,02:49:28,00:00:05,1 Class 2 reading technical documentation,
02:49:28,02:49:29,00:00:01,idle,
02:49:30,02:49:35,00:00:05,0 Class 1 browsing the web,
02:49:35,02:49:38,00:00:02,idle,
02:49:38,02:49:41,00:00:02,4 Class 5 editing docs,
02:49:41,02:49:43,00:00:02,0 Class 1 browsing the web,
02:49:44,02:49:49,00:00:05,0 Class 1 browsing the web,
02:49:49,02:49:53,00:00:04,idle,
02:49:53,02:49:58,00:00:05,4 Class 5 editing docs,
02:49:58,02:49:59,00:00:01,idle,
02:50:02,02:50:04,00:00:02,1 Class 2 reading technical documentation,
02:50:08,02:50:13,00:00:05,4 Class 5 editing docs,
02:50:13,02:50:36,00:00:22,idle,
02:50:36,02:50:38,00:00:02,0 Class 1 browsing the web,
02:50:42,02:50:45,00:00:02,9 Class 10 other,
02:50:45,02:50:50,00:00:05,4 Class 5 editing docs,
02:50:50,03:08:23,00:17:33,idle,
03:08:23,03:08:28,00:00:05,0 Class 1 browsing the web,
03:08:28,03:08:31,00:00:03,idle,
03:08:34,03:08:39,00:00:05,4 Class 5 editing docs,
03:08:39,03:10:07,00:01:28,idle,
03:10:07,03:10:10,00:00:03,3 Class 4 cmd command,
03:10:10,03:10:12,00:00:02,0 Class 1 browsing the web,
03:10:13,03:10:15,00:00:02,0 Class 1 browsing the web,
03:10:15,03:10:18,00:00:03,7 Class 8 using file explorer,
03:10:18,03:10:21,00:00:02,3 Class 4 cmd command,
03:10:26,03:10:29,00:00:03,7 Class 8 using file explorer,
03:10:29,03:10:34,00:00:05,0 Class 1 browsing the web,
03:10:34,03:10:36,00:00:02,idle,
03:10:36,03:10:39,00:00:03,9 Class 10 other,
03:10:39,03:10:42,00:00:02,2 Class 3 using github,
03:10:42,03:10:45,00:00:03,9 Class 10 other,
03:10:47,03:10:49,00:00:02,5 Class 6 coding in VSC,
03:10:50,03:10:55,00:00:05,5 Class 6 coding in VSC,
03:10:55,03:11:06,00:00:11,idle,
03:11:07,03:11:10,00:00:03,5 Class 6 coding in VSC,
03:11:11,03:11:14,00:00:02,5 Class 6 coding in VSC,
03:11:14,03:11:16,00:00:02,5 Class 6 coding in VSC,
03:11:16,03:11:18,00:00:02,3 Class 4 cmd command,
03:11:18,03:11:22,00:00:04,5 Class 6 coding in VSC,
03:11:22,03:11:25,00:00:02,6 Class 7 watching YT,
03:11:25,03:11:30,00:00:05,5 Class 6 coding in VSC,
03:11:30,03:11:36,00:00:06,idle,
03:11:36,03:11:41,00:00:05,3 Class 4 cmd command,
03:11:41,03:12:02,00:00:21,idle,
03:12:02,03:12:07,00:00:05,0 Class 1 browsing the web,
03:12:07,03:13:50,00:01:43,idle,
03:13:50,03:13:55,00:00:05,5 Class 6 coding in VSC,
03:13:55,03:13:59,00:00:04,idle,
03:13:59,03:14:02,00:00:02,5 Class 6 coding in VSC,
03:14:02,03:14:07,00:00:05,7 Class 8 using file explorer,
03:14:07,03:14:08,00:00:01,idle,
03:14:11,03:14:16,00:00:04,3 Class 4 cmd command,
03:14:17,03:14:19,00:00:02,3 Class 4 cmd command,
03:14:20,03:14:25,00:00:05,5 Class 6 coding in VSC,
03:14:26,03:14:31,00:00:05,5 Class 6 coding in VSC,
03:14:31,03:14:38,00:00:07,idle,
03:14:39,03:14:41,00:00:02,5 Class 6 coding in VSC,
03:14:41,03:14:43,00:00:02,3 Class 4 cmd command,
03:14:43,03:14:46,00:00:03,0 Class 1 browsing the web,
03:14:48,03:14:50,00:00:02,7 Class 8 using file explorer,
03:14:50,03:14:55,00:00:05,0 Class 1 browsing the web,
03:14:55,03:15:05,00:00:10,idle,
03:15:06,03:15:11,00:00:05,0 Class 1 browsing the web,
03:15:11,03:15:35,00:00:23,idle,
03:15:35,03:15:40,00:00:05,0 Class 1 browsing the web,
03:15:40,03:15:58,00:00:18,idle,
03:16:00,03:16:05,00:00:05,4 Class 5 editing docs,
03:16:05,03:16:24,00:00:18,idle,
03:16:24,03:16:26,00:00:02,0 Class 1 browsing the web,
