start_time,end_time,duration,class,frequency
02:01:51,02:01:56,00:00:05,2 Class 3 using github,
02:01:56,02:01:59,00:00:02,idle,
02:01:59,02:02:03,00:00:04,0 Class 1 browsing the web,
02:02:03,02:02:08,00:00:05,4 Class 5 editing docs,
02:02:08,02:02:43,00:00:35,idle,
02:02:46,02:02:49,00:00:03,4 Class 5 editing docs,
02:02:53,02:02:58,00:00:05,4 Class 5 editing docs,
02:02:58,02:03:05,00:00:07,idle,
02:03:06,02:03:09,00:00:03,9 Class 10 other,
02:03:10,02:03:14,00:00:03,2 Class 3 using github,
02:03:14,02:03:17,00:00:03,0 Class 1 browsing the web,
02:03:17,02:03:19,00:00:02,10 Class 11 code reference,
02:03:19,02:03:24,00:00:05,0 Class 1 browsing the web,
02:03:24,02:03:40,00:00:16,idle,
02:03:40,02:03:45,00:00:05,10 Class 11 code reference,
02:03:45,02:04:02,00:00:16,idle,
02:04:02,02:04:04,00:00:02,0 Class 1 browsing the web,
02:04:05,02:04:10,00:00:05,0 Class 1 browsing the web,
02:04:10,02:04:35,00:00:25,idle,
02:04:36,02:04:39,00:00:03,0 Class 1 browsing the web,
02:04:39,02:04:44,00:00:05,2 Class 3 using github,
02:04:44,02:04:48,00:00:04,idle,
02:04:50,02:04:54,00:00:04,0 Class 1 browsing the web,
02:04:58,02:05:03,00:00:05,2 Class 3 using github,
02:05:03,02:05:12,00:00:09,idle,
02:05:13,02:05:17,00:00:04,2 Class 3 using github,
02:05:17,02:05:19,00:00:02,9 Class 10 other,
02:05:21,02:05:26,00:00:05,0 Class 1 browsing the web,
02:05:26,02:05:31,00:00:05,10 Class 11 code reference,
02:05:31,02:05:35,00:00:03,idle,
02:05:35,02:05:39,00:00:03,2 Class 3 using github,
02:05:39,02:05:44,00:00:05,0 Class 1 browsing the web,
02:05:44,02:05:49,00:00:05,idle,
02:05:49,02:05:51,00:00:02,2 Class 3 using github,
02:05:52,02:05:54,00:00:02,5 Class 6 coding in VSC,
02:05:55,02:06:00,00:00:05,8 Class 9 preview output,
02:06:00,02:06:02,00:00:01,idle,
02:06:03,02:06:08,00:00:05,8 Class 9 preview output,
02:06:08,02:06:33,00:00:25,idle,
02:06:33,02:06:35,00:00:02,8 Class 9 preview output,
02:06:39,02:06:42,00:00:03,8 Class 9 preview output,
02:06:42,02:06:46,00:00:04,3 Class 4 cmd command,
02:06:46,02:06:50,00:00:04,8 Class 9 preview output,
02:06:52,02:06:57,00:00:05,2 Class 3 using github,
02:06:57,02:07:05,00:00:08,idle,
02:07:06,02:07:09,00:00:03,2 Class 3 using github,
02:07:09,02:07:12,00:00:02,0 Class 1 browsing the web,
02:07:12,02:07:17,00:00:05,8 Class 9 preview output,
02:07:17,02:07:55,00:00:38,idle,
02:07:55,02:08:00,00:00:05,0 Class 1 browsing the web,
02:08:00,02:08:01,00:00:01,idle,
02:08:02,02:08:07,00:00:05,0 Class 1 browsing the web,
02:08:07,02:08:13,00:00:05,idle,
02:08:13,02:08:18,00:00:05,5 Class 6 coding in VSC,
02:08:18,02:08:27,00:00:09,idle,
02:08:27,02:08:32,00:00:04,8 Class 9 preview output,
02:08:32,02:08:34,00:00:02,10 Class 11 code reference,
02:08:34,02:08:36,00:00:02,0 Class 1 browsing the web,
02:08:36,02:08:39,00:00:03,10 Class 11 code reference,
02:08:39,02:08:44,00:00:05,0 Class 1 browsing the web,
02:08:45,02:08:50,00:00:05,0 Class 1 browsing the web,
02:08:50,02:08:53,00:00:03,idle,
02:08:55,02:09:00,00:00:05,0 Class 1 browsing the web,
02:09:03,02:09:06,00:00:03,9 Class 10 other,
02:09:08,02:09:13,00:00:05,9 Class 10 other,
02:09:13,02:09:17,00:00:04,idle,
02:09:18,02:09:23,00:00:05,9 Class 10 other,
02:09:23,02:09:25,00:00:02,idle,
02:09:26,02:09:31,00:00:05,9 Class 10 other,
02:09:31,02:09:34,00:00:03,9 Class 10 other,
02:09:35,02:09:40,00:00:05,9 Class 10 other,
02:09:41,02:09:44,00:00:02,2 Class 3 using github,
02:09:44,02:09:47,00:00:03,9 Class 10 other,
02:09:47,02:09:50,00:00:03,0 Class 1 browsing the web,
02:09:50,02:09:55,00:00:05,6 Class 7 watching YT,
02:09:55,02:09:57,00:00:01,idle,
02:09:57,02:10:02,00:00:05,0 Class 1 browsing the web,
02:10:02,02:12:50,00:02:48,idle,
02:12:50,02:12:55,00:00:05,5 Class 6 coding in VSC,
02:12:55,02:12:58,00:00:02,idle,
02:12:58,02:13:02,00:00:04,0 Class 1 browsing the web,
02:13:02,02:13:07,00:00:05,5 Class 6 coding in VSC,
02:13:07,02:31:31,00:18:24,idle,
02:31:31,02:31:36,00:00:05,0 Class 1 browsing the web,
02:31:36,02:31:41,00:00:05,4 Class 5 editing docs,
02:31:41,02:32:57,00:01:16,idle,
02:32:57,02:33:02,00:00:05,6 Class 7 watching YT,
02:33:02,02:33:06,00:00:04,idle,
02:33:06,02:33:09,00:00:02,0 Class 1 browsing the web,
02:33:09,02:33:14,00:00:05,4 Class 5 editing docs,
02:33:14,02:38:21,00:05:07,idle,
02:38:22,02:38:27,00:00:05,4 Class 5 editing docs,
02:38:27,02:45:33,00:07:06,idle,
02:45:34,02:45:39,00:00:04,4 Class 5 editing docs,
02:45:39,02:45:44,00:00:05,1 Class 2 reading technical documentation,
02:45:44,02:45:58,00:00:14,idle,
02:45:59,02:46:04,00:00:05,4 Class 5 editing docs,
02:46:04,02:46:07,00:00:03,idle,
02:46:08,02:46:10,00:00:02,2 Class 3 using github,
02:46:10,02:46:12,00:00:02,0 Class 1 browsing the web,
02:46:12,02:46:16,00:00:03,9 Class 10 other,
02:46:18,02:46:22,00:00:04,4 Class 5 editing docs,
02:46:26,02:46:29,00:00:02,0 Class 1 browsing the web,
02:46:30,02:46:35,00:00:05,4 Class 5 editing docs,
02:46:35,02:46:49,00:00:14,idle,
02:46:52,02:46:57,00:00:05,9 Class 10 other,
02:46:57,02:47:02,00:00:05,idle,
02:47:02,02:47:07,00:00:05,0 Class 1 browsing the web,
02:47:07,02:47:09,00:00:02,idle,
02:47:11,02:47:16,00:00:05,9 Class 10 other,
02:47:16,02:47:17,00:00:01,idle,
02:47:17,02:47:22,00:00:05,2 Class 3 using github,
02:47:22,02:47:25,00:00:02,idle,
02:47:25,02:47:28,00:00:03,0 Class 1 browsing the web,
02:47:28,02:47:30,00:00:02,9 Class 10 other,
02:47:31,02:47:36,00:00:05,9 Class 10 other,
02:47:36,02:47:45,00:00:09,idle,
02:47:45,02:47:50,00:00:05,0 Class 1 browsing the web,
02:47:50,02:49:13,00:01:23,idle,
02:49:13,02:49:18,00:00:05,4 Class 5 editing docs,
02:49:18,02:50:04,00:00:45,idle,
02:50:04,02:50:07,00:00:03,0 Class 1 browsing the web,
02:50:07,02:50:12,00:00:04,1 Class 2 reading technical documentation,
02:50:12,02:50:15,00:00:03,0 Class 1 browsing the web,
02:50:15,02:50:20,00:00:05,12 Class 13 split window,
02:50:20,02:50:22,00:00:02,idle,
02:50:22,02:50:24,00:00:02,2 Class 3 using github,
02:50:24,02:50:27,00:00:03,12 Class 13 split window,
02:50:28,02:50:33,00:00:05,0 Class 1 browsing the web,
02:50:33,02:50:34,00:00:01,idle,
02:50:37,02:50:42,00:00:05,12 Class 13 split window,
02:50:42,02:50:46,00:00:04,idle,
02:50:46,02:50:51,00:00:05,0 Class 1 browsing the web,
02:50:54,02:50:59,00:00:05,0 Class 1 browsing the web,
02:50:59,02:51:00,00:00:01,idle,
02:51:00,02:51:05,00:00:05,9 Class 10 other,
02:51:05,02:51:16,00:00:11,idle,
02:51:16,02:51:19,00:00:03,0 Class 1 browsing the web,
02:51:20,02:51:25,00:00:05,0 Class 1 browsing the web,
02:51:25,02:51:27,00:00:01,idle,
02:51:27,02:51:29,00:00:02,9 Class 10 other,
02:51:29,02:51:34,00:00:05,0 Class 1 browsing the web,
02:51:34,02:51:37,00:00:03,idle,
